date,state,mean,lower_80,upper_80
2020-06-15,Iowa,1.12,1.03,1.21
2020-06-16,Iowa,1.12,1.04,1.23
2020-06-17,Iowa,1.12,1.02,1.21
2020-06-18,Iowa,1.13,1.02,1.22
2020-06-19,Iowa,1.13,1.03,1.24
2020-06-20,Iowa,1.13,1.03,1.24
2020-06-21,Iowa,1.14,1.02,1.24
2020-06-22,Iowa,1.14,1.03,1.26
2020-06-23,Iowa,1.14,1.03,1.27
2020-06-24,Iowa,1.14,1.0,1.25
2020-06-25,Iowa,1.15,0.99,1.26
2020-06-26,Iowa,1.15,0.98,1.27
2020-06-27,Iowa,1.14,0.98,1.27
2020-06-28,Iowa,1.14,0.99,1.31
2020-06-29,Iowa,1.15,0.98,1.31
2020-06-30,Iowa,1.15,0.98,1.31
2020-07-01,Iowa,1.15,0.95,1.31
2020-07-02,Iowa,1.15,0.95,1.32
2020-07-03,Iowa,1.15,0.95,1.32
2020-07-04,Iowa,1.15,0.94,1.33
2020-07-05,Iowa,1.15,0.93,1.33
2020-07-06,Iowa,1.15,0.92,1.33
2020-07-07,Iowa,1.15,0.94,1.37
2020-07-08,Iowa,1.15,0.93,1.35
2020-07-09,Iowa,1.15,0.91,1.35
2020-07-10,Iowa,1.15,0.87,1.34
2020-02-27,Missouri,2.42,1.93,2.77
2020-02-28,Missouri,2.42,1.96,2.77
2020-02-29,Missouri,2.42,1.96,2.74
2020-03-01,Missouri,2.42,2.02,2.79
2020-03-02,Missouri,2.41,2.03,2.79
2020-03-03,Missouri,2.4,2.06,2.77
2020-03-04,Missouri,2.38,2.0,2.7
2020-03-05,Missouri,2.37,2.03,2.68
2020-03-06,Missouri,2.36,2.04,2.67
2020-03-07,Missouri,2.33,2.03,2.64
2020-03-08,Missouri,2.29,1.97,2.56
2020-03-09,Missouri,2.25,1.94,2.5
2020-03-10,Missouri,2.2,1.86,2.39
2020-03-11,Missouri,2.14,1.88,2.37
2020-03-12,Missouri,2.08,1.81,2.28
2020-03-13,Missouri,2.0,1.79,2.22
2020-03-14,Missouri,1.93,1.71,2.1
2020-03-15,Missouri,1.85,1.65,2.02
2020-03-16,Missouri,1.78,1.61,1.93
2020-03-17,Missouri,1.7,1.54,1.84
2020-03-18,Missouri,1.63,1.49,1.76
2020-03-19,Missouri,1.56,1.42,1.68
2020-03-20,Missouri,1.49,1.38,1.61
2020-03-21,Missouri,1.43,1.29,1.52
2020-03-22,Missouri,1.37,1.25,1.47
2020-03-23,Missouri,1.31,1.22,1.42
2020-03-24,Missouri,1.26,1.17,1.36
2020-03-25,Missouri,1.21,1.12,1.3
2020-03-26,Missouri,1.17,1.09,1.26
2020-03-27,Missouri,1.13,1.04,1.21
2020-03-28,Missouri,1.1,1.02,1.18
2020-03-29,Missouri,1.06,0.99,1.15
2020-03-30,Missouri,1.04,0.94,1.1
2020-03-31,Missouri,1.01,0.92,1.08
2020-04-01,Missouri,0.99,0.92,1.07
2020-04-02,Missouri,0.96,0.89,1.04
2020-04-03,Missouri,0.94,0.87,1.01
2020-04-04,Missouri,0.92,0.85,0.99
2020-04-05,Missouri,0.91,0.84,0.98
2020-04-06,Missouri,0.89,0.82,0.96
2020-04-07,Missouri,0.88,0.8,0.94
2020-04-08,Missouri,0.87,0.8,0.93
2020-04-09,Missouri,0.85,0.79,0.93
2020-04-10,Missouri,0.85,0.77,0.91
2020-04-11,Missouri,0.84,0.76,0.9
2020-04-12,Missouri,0.83,0.75,0.89
2020-04-13,Missouri,0.82,0.75,0.89
2020-04-14,Missouri,0.82,0.74,0.88
2020-04-15,Missouri,0.81,0.74,0.87
2020-04-16,Missouri,0.81,0.73,0.86
2020-04-17,Missouri,0.8,0.73,0.86
2020-04-18,Missouri,0.8,0.74,0.86
2020-04-19,Missouri,0.8,0.73,0.86
2020-04-20,Missouri,0.8,0.73,0.86
2020-04-21,Missouri,0.79,0.72,0.85
2020-04-22,Missouri,0.79,0.73,0.85
2020-04-23,Missouri,0.79,0.72,0.85
2020-04-24,Missouri,0.8,0.74,0.86
2020-04-25,Missouri,0.8,0.73,0.87
2020-04-26,Missouri,0.8,0.73,0.87
2020-04-27,Missouri,0.81,0.73,0.88
2020-04-28,Missouri,0.81,0.74,0.88
2020-04-29,Missouri,0.82,0.75,0.89
2020-04-30,Missouri,0.83,0.76,0.9
2020-05-01,Missouri,0.83,0.77,0.92
2020-05-02,Missouri,0.84,0.78,0.92
2020-05-03,Missouri,0.85,0.78,0.93
2020-05-04,Missouri,0.86,0.78,0.93
2020-05-05,Missouri,0.87,0.8,0.95
2020-05-06,Missouri,0.88,0.8,0.96
2020-05-07,Missouri,0.9,0.81,0.97
2020-05-08,Missouri,0.91,0.83,0.98
2020-05-09,Missouri,0.92,0.82,0.99
2020-05-10,Missouri,0.93,0.85,1.0
2020-05-11,Missouri,0.94,0.86,1.01
2020-05-12,Missouri,0.95,0.87,1.03
2020-05-13,Missouri,0.97,0.89,1.05
2020-05-14,Missouri,0.98,0.89,1.06
2020-05-15,Missouri,0.99,0.9,1.06
2020-05-16,Missouri,1.0,0.92,1.09
2020-05-17,Missouri,1.02,0.94,1.11
2020-05-18,Missouri,1.03,0.95,1.12
2020-05-19,Missouri,1.04,0.95,1.12
2020-05-20,Missouri,1.05,0.96,1.14
2020-05-21,Missouri,1.07,0.98,1.15
2020-05-22,Missouri,1.08,1.0,1.16
2020-05-23,Missouri,1.09,1.0,1.17
2020-05-24,Missouri,1.1,1.01,1.19
2020-05-25,Missouri,1.11,1.02,1.2
2020-05-26,Missouri,1.12,1.02,1.21
2020-05-27,Missouri,1.12,1.03,1.22
2020-05-28,Missouri,1.13,1.04,1.23
2020-05-29,Missouri,1.14,1.03,1.22
2020-05-30,Missouri,1.14,1.04,1.23
2020-05-31,Missouri,1.14,1.05,1.25
2020-06-01,Missouri,1.15,1.04,1.24
2020-06-02,Missouri,1.15,1.05,1.24
2020-06-03,Missouri,1.15,1.05,1.25
2020-06-04,Missouri,1.14,1.05,1.24
2020-06-05,Missouri,1.14,1.05,1.23
2020-06-06,Missouri,1.14,1.04,1.23
2020-06-07,Missouri,1.13,1.02,1.21
2020-06-08,Missouri,1.13,1.03,1.22
2020-06-09,Missouri,1.12,1.01,1.2
2020-06-10,Missouri,1.11,1.02,1.21
2020-06-11,Missouri,1.11,1.0,1.19
2020-06-12,Missouri,1.1,1.01,1.2
2020-06-13,Missouri,1.1,0.98,1.18
2020-06-14,Missouri,1.1,1.0,1.2
2020-06-15,Missouri,1.09,0.99,1.19
2020-06-16,Missouri,1.09,0.98,1.19
2020-06-17,Missouri,1.09,0.99,1.21
2020-06-18,Missouri,1.09,0.97,1.2
2020-06-19,Missouri,1.09,0.96,1.2
2020-06-20,Missouri,1.09,0.96,1.21
2020-06-21,Missouri,1.09,0.95,1.21
2020-06-22,Missouri,1.08,0.95,1.22
2020-06-23,Missouri,1.08,0.94,1.22
2020-06-24,Missouri,1.09,0.95,1.24
2020-06-25,Missouri,1.08,0.93,1.23
2020-06-26,Missouri,1.09,0.92,1.24
2020-06-27,Missouri,1.09,0.92,1.25
2020-06-28,Missouri,1.09,0.92,1.26
2020-06-29,Missouri,1.09,0.92,1.28
2020-06-30,Missouri,1.09,0.92,1.28
2020-07-01,Missouri,1.09,0.92,1.28
2020-07-02,Missouri,1.1,0.88,1.26
2020-07-03,Missouri,1.1,0.91,1.31
2020-07-04,Missouri,1.1,0.88,1.28
2020-07-05,Missouri,1.1,0.86,1.27
2020-07-06,Missouri,1.1,0.88,1.31
2020-07-07,Missouri,1.1,0.85,1.29
2020-07-08,Missouri,1.1,0.85,1.3
2020-07-09,Missouri,1.1,0.89,1.36
2020-07-10,Missouri,1.1,0.82,1.3
2020-03-02,Arkansas,1.61,1.33,1.84
2020-03-03,Arkansas,1.6,1.36,1.84
2020-03-04,Arkansas,1.6,1.32,1.79
2020-03-05,Arkansas,1.59,1.33,1.79
2020-03-06,Arkansas,1.58,1.32,1.77
2020-03-07,Arkansas,1.57,1.36,1.79
2020-03-08,Arkansas,1.56,1.37,1.78
2020-03-09,Arkansas,1.54,1.36,1.74
2020-03-10,Arkansas,1.53,1.32,1.68
2020-03-11,Arkansas,1.51,1.29,1.65
2020-03-12,Arkansas,1.49,1.33,1.66
2020-03-13,Arkansas,1.46,1.3,1.61
2020-03-14,Arkansas,1.44,1.26,1.56
2020-03-15,Arkansas,1.42,1.27,1.57
2020-03-16,Arkansas,1.4,1.27,1.54
2020-03-17,Arkansas,1.37,1.26,1.52
2020-03-18,Arkansas,1.35,1.2,1.46
2020-03-19,Arkansas,1.33,1.2,1.44
2020-03-20,Arkansas,1.3,1.2,1.43
2020-03-21,Arkansas,1.28,1.17,1.39
2020-03-22,Arkansas,1.26,1.13,1.35
2020-03-23,Arkansas,1.24,1.12,1.33
2020-03-24,Arkansas,1.22,1.09,1.31
2020-03-25,Arkansas,1.2,1.1,1.3
2020-03-26,Arkansas,1.18,1.09,1.28
2020-03-27,Arkansas,1.16,1.06,1.26
2020-03-28,Arkansas,1.14,1.05,1.25
2020-03-29,Arkansas,1.12,1.03,1.22
2020-03-30,Arkansas,1.11,1.02,1.21
2020-03-31,Arkansas,1.09,1.0,1.19
2020-04-01,Arkansas,1.08,0.97,1.16
2020-04-02,Arkansas,1.06,0.97,1.15
2020-04-03,Arkansas,1.05,0.95,1.13
2020-04-04,Arkansas,1.03,0.94,1.12
2020-04-05,Arkansas,1.02,0.92,1.1
2020-04-06,Arkansas,1.01,0.92,1.09
2020-04-07,Arkansas,1.0,0.91,1.08
2020-04-08,Arkansas,0.99,0.91,1.08
2020-04-09,Arkansas,0.98,0.89,1.06
2020-04-10,Arkansas,0.97,0.87,1.04
2020-04-11,Arkansas,0.96,0.89,1.05
2020-04-12,Arkansas,0.96,0.87,1.04
2020-04-13,Arkansas,0.96,0.86,1.03
2020-04-14,Arkansas,0.95,0.88,1.05
2020-04-15,Arkansas,0.95,0.87,1.03
2020-04-16,Arkansas,0.95,0.88,1.04
2020-04-17,Arkansas,0.95,0.87,1.03
2020-04-18,Arkansas,0.96,0.87,1.03
2020-04-19,Arkansas,0.96,0.89,1.04
2020-04-20,Arkansas,0.97,0.89,1.06
2020-04-21,Arkansas,0.98,0.9,1.07
2020-04-22,Arkansas,0.98,0.9,1.07
2020-04-23,Arkansas,0.99,0.89,1.06
2020-04-24,Arkansas,1.0,0.91,1.08
2020-04-25,Arkansas,1.01,0.92,1.09
2020-04-26,Arkansas,1.02,0.93,1.1
2020-04-27,Arkansas,1.03,0.95,1.12
2020-04-28,Arkansas,1.04,0.96,1.13
2020-04-29,Arkansas,1.05,0.95,1.14
2020-04-30,Arkansas,1.06,0.97,1.15
2020-05-01,Arkansas,1.07,0.97,1.15
2020-05-02,Arkansas,1.07,0.97,1.15
2020-05-03,Arkansas,1.08,0.99,1.18
2020-05-04,Arkansas,1.09,0.99,1.18
2020-05-05,Arkansas,1.1,1.0,1.2
2020-05-06,Arkansas,1.11,1.01,1.19
2020-05-07,Arkansas,1.11,1.03,1.22
2020-05-08,Arkansas,1.12,1.01,1.21
2020-05-09,Arkansas,1.12,1.03,1.23
2020-05-10,Arkansas,1.13,1.04,1.24
2020-05-11,Arkansas,1.13,1.04,1.24
2020-05-12,Arkansas,1.14,1.03,1.23
2020-05-13,Arkansas,1.14,1.05,1.25
2020-05-14,Arkansas,1.14,1.05,1.25
2020-05-15,Arkansas,1.14,1.05,1.24
2020-05-16,Arkansas,1.14,1.05,1.25
2020-05-17,Arkansas,1.14,1.04,1.24
2020-05-18,Arkansas,1.14,1.03,1.22
2020-05-19,Arkansas,1.14,1.03,1.22
2020-05-20,Arkansas,1.13,1.03,1.23
2020-05-21,Arkansas,1.13,1.02,1.22
2020-05-22,Arkansas,1.12,1.03,1.22
2020-05-23,Arkansas,1.12,1.02,1.21
2020-05-24,Arkansas,1.11,1.01,1.2
2020-05-25,Arkansas,1.1,1.02,1.21
2020-05-26,Arkansas,1.09,1.0,1.19
2020-05-27,Arkansas,1.08,0.98,1.17
2020-05-28,Arkansas,1.08,0.98,1.17
2020-05-29,Arkansas,1.07,0.97,1.16
2020-05-30,Arkansas,1.06,0.96,1.15
2020-05-31,Arkansas,1.05,0.96,1.14
2020-06-01,Arkansas,1.04,0.95,1.12
2020-06-02,Arkansas,1.03,0.94,1.11
2020-06-03,Arkansas,1.03,0.93,1.11
2020-06-04,Arkansas,1.02,0.93,1.11
2020-06-05,Arkansas,1.02,0.92,1.09
2020-06-06,Arkansas,1.01,0.93,1.09
2020-06-07,Arkansas,1.01,0.92,1.09
2020-06-08,Arkansas,1.0,0.92,1.1
2020-06-09,Arkansas,1.0,0.9,1.08
2020-06-10,Arkansas,1.0,0.89,1.08
2020-06-11,Arkansas,1.0,0.91,1.1
2020-06-12,Arkansas,0.99,0.9,1.09
2020-06-13,Arkansas,0.99,0.89,1.1
2020-06-14,Arkansas,0.99,0.89,1.1
2020-06-15,Arkansas,0.99,0.86,1.08
2020-06-16,Arkansas,0.98,0.87,1.09
2020-06-17,Arkansas,0.98,0.85,1.09
2020-06-18,Arkansas,0.98,0.84,1.08
2020-06-19,Arkansas,0.98,0.84,1.09
2020-06-20,Arkansas,0.98,0.84,1.1
2020-06-21,Arkansas,0.98,0.84,1.1
2020-06-22,Arkansas,0.98,0.84,1.12
2020-06-23,Arkansas,0.98,0.81,1.09
2020-06-24,Arkansas,0.98,0.81,1.11
2020-06-25,Arkansas,0.98,0.8,1.1
2020-06-26,Arkansas,0.98,0.8,1.11
2020-06-27,Arkansas,0.98,0.83,1.15
2020-06-28,Arkansas,0.98,0.83,1.16
2020-06-29,Arkansas,0.98,0.8,1.14
2020-06-30,Arkansas,0.98,0.78,1.13
2020-07-01,Arkansas,0.98,0.81,1.18
2020-07-02,Arkansas,0.98,0.8,1.16
2020-07-03,Arkansas,0.99,0.78,1.16
2020-07-04,Arkansas,0.99,0.79,1.18
2020-07-05,Arkansas,0.99,0.76,1.15
2020-07-06,Arkansas,0.99,0.74,1.15
2020-07-07,Arkansas,0.99,0.77,1.19
2020-07-08,Arkansas,0.99,0.75,1.18
2020-07-09,Arkansas,0.99,0.76,1.2
2020-07-10,Arkansas,0.99,0.78,1.23
2020-02-28,Louisiana,3.09,2.69,3.52
2020-02-29,Louisiana,3.08,2.68,3.5
2020-03-01,Louisiana,3.07,2.64,3.4
2020-03-02,Louisiana,3.06,2.67,3.41
2020-03-03,Louisiana,3.04,2.7,3.37
2020-03-04,Louisiana,3.0,2.63,3.29
2020-03-05,Louisiana,2.96,2.64,3.25
2020-03-06,Louisiana,2.9,2.59,3.14
2020-03-07,Louisiana,2.83,2.56,3.07
2020-03-08,Louisiana,2.75,2.48,2.96
2020-03-09,Louisiana,2.66,2.42,2.87
2020-03-10,Louisiana,2.56,2.36,2.77
2020-03-11,Louisiana,2.45,2.27,2.64
2020-03-12,Louisiana,2.34,2.15,2.53
2020-03-13,Louisiana,2.22,2.01,2.36
2020-03-14,Louisiana,2.09,1.93,2.26
2020-03-15,Louisiana,1.97,1.83,2.13
2020-03-16,Louisiana,1.85,1.7,1.98
2020-03-17,Louisiana,1.74,1.6,1.86
2020-03-18,Louisiana,1.62,1.51,1.75
2020-03-19,Louisiana,1.51,1.39,1.61
2020-03-20,Louisiana,1.41,1.28,1.5
2020-03-21,Louisiana,1.32,1.22,1.42
2020-03-22,Louisiana,1.23,1.13,1.32
2020-03-23,Louisiana,1.15,1.05,1.23
2020-03-24,Louisiana,1.08,1.0,1.16
2020-03-25,Louisiana,1.02,0.94,1.1
2020-03-26,Louisiana,0.97,0.89,1.04
2020-03-27,Louisiana,0.92,0.85,0.99
2020-03-28,Louisiana,0.88,0.81,0.95
2020-03-29,Louisiana,0.85,0.79,0.93
2020-03-30,Louisiana,0.82,0.76,0.89
2020-03-31,Louisiana,0.8,0.75,0.86
2020-04-01,Louisiana,0.78,0.73,0.85
2020-04-02,Louisiana,0.77,0.7,0.82
2020-04-03,Louisiana,0.76,0.69,0.81
2020-04-04,Louisiana,0.75,0.69,0.81
2020-04-05,Louisiana,0.75,0.69,0.81
2020-04-06,Louisiana,0.74,0.69,0.8
2020-04-07,Louisiana,0.74,0.69,0.81
2020-04-08,Louisiana,0.74,0.68,0.8
2020-04-09,Louisiana,0.74,0.68,0.8
2020-04-10,Louisiana,0.75,0.69,0.8
2020-04-11,Louisiana,0.75,0.69,0.81
2020-04-12,Louisiana,0.75,0.7,0.81
2020-04-13,Louisiana,0.76,0.7,0.82
2020-04-14,Louisiana,0.77,0.71,0.83
2020-04-15,Louisiana,0.78,0.71,0.83
2020-04-16,Louisiana,0.79,0.72,0.84
2020-04-17,Louisiana,0.79,0.73,0.85
2020-04-18,Louisiana,0.8,0.74,0.86
2020-04-19,Louisiana,0.81,0.75,0.87
2020-04-20,Louisiana,0.83,0.76,0.89
2020-04-21,Louisiana,0.84,0.77,0.9
2020-04-22,Louisiana,0.85,0.78,0.91
2020-04-23,Louisiana,0.86,0.78,0.91
2020-04-24,Louisiana,0.87,0.8,0.93
2020-04-25,Louisiana,0.88,0.81,0.96
2020-04-26,Louisiana,0.89,0.82,0.96
2020-04-27,Louisiana,0.9,0.83,0.97
2020-04-28,Louisiana,0.91,0.85,0.99
2020-04-29,Louisiana,0.92,0.85,0.99
2020-04-30,Louisiana,0.93,0.86,1.0
2020-05-01,Louisiana,0.94,0.86,1.01
2020-05-02,Louisiana,0.95,0.88,1.03
2020-05-03,Louisiana,0.95,0.87,1.02
2020-05-04,Louisiana,0.96,0.88,1.03
2020-05-05,Louisiana,0.96,0.87,1.02
2020-05-06,Louisiana,0.97,0.88,1.04
2020-05-07,Louisiana,0.98,0.9,1.05
2020-05-08,Louisiana,0.98,0.91,1.06
2020-05-09,Louisiana,0.99,0.91,1.06
2020-05-10,Louisiana,1.0,0.91,1.06
2020-05-11,Louisiana,1.0,0.93,1.09
2020-05-12,Louisiana,1.01,0.93,1.08
2020-05-13,Louisiana,1.02,0.94,1.09
2020-05-14,Louisiana,1.02,0.95,1.09
2020-05-15,Louisiana,1.03,0.95,1.11
2020-05-16,Louisiana,1.03,0.95,1.11
2020-05-17,Louisiana,1.04,0.96,1.12
2020-05-18,Louisiana,1.04,0.96,1.11
2020-05-19,Louisiana,1.05,0.97,1.13
2020-05-20,Louisiana,1.05,0.98,1.14
2020-05-21,Louisiana,1.06,0.97,1.13
2020-05-22,Louisiana,1.06,0.98,1.13
2020-05-23,Louisiana,1.06,0.99,1.14
2020-05-24,Louisiana,1.07,0.98,1.14
2020-05-25,Louisiana,1.07,1.0,1.16
2020-05-26,Louisiana,1.08,1.0,1.15
2020-05-27,Louisiana,1.08,1.01,1.16
2020-05-28,Louisiana,1.09,1.0,1.16
2020-05-29,Louisiana,1.09,1.02,1.19
2020-05-30,Louisiana,1.09,1.01,1.17
2020-05-31,Louisiana,1.1,1.02,1.18
2020-06-01,Louisiana,1.1,1.01,1.17
2020-06-02,Louisiana,1.11,1.02,1.18
2020-06-03,Louisiana,1.11,1.03,1.19
2020-06-04,Louisiana,1.11,1.02,1.19
2020-06-05,Louisiana,1.12,1.03,1.19
2020-06-06,Louisiana,1.12,1.04,1.21
2020-06-07,Louisiana,1.13,1.04,1.21
2020-06-08,Louisiana,1.13,1.05,1.22
2020-06-09,Louisiana,1.13,1.04,1.21
2020-06-10,Louisiana,1.14,1.05,1.22
2020-06-11,Louisiana,1.14,1.06,1.24
2020-06-12,Louisiana,1.14,1.05,1.24
2020-06-13,Louisiana,1.15,1.05,1.24
2020-06-14,Louisiana,1.15,1.04,1.23
2020-06-15,Louisiana,1.15,1.04,1.24
2020-06-16,Louisiana,1.15,1.04,1.24
2020-06-17,Louisiana,1.16,1.05,1.24
2020-06-18,Louisiana,1.15,1.06,1.26
2020-06-19,Louisiana,1.15,1.05,1.26
2020-06-20,Louisiana,1.15,1.04,1.26
2020-06-21,Louisiana,1.15,1.04,1.27
2020-06-22,Louisiana,1.16,1.02,1.26
2020-06-23,Louisiana,1.16,1.02,1.28
2020-06-24,Louisiana,1.16,1.01,1.29
2020-06-25,Louisiana,1.17,1.03,1.31
2020-06-26,Louisiana,1.16,1.0,1.29
2020-06-27,Louisiana,1.16,1.02,1.32
2020-06-28,Louisiana,1.17,1.02,1.33
2020-06-29,Louisiana,1.17,1.0,1.32
2020-06-30,Louisiana,1.17,1.0,1.33
2020-07-01,Louisiana,1.17,0.99,1.35
2020-07-02,Louisiana,1.17,0.98,1.34
2020-07-03,Louisiana,1.17,0.95,1.33
2020-07-04,Louisiana,1.17,0.97,1.36
2020-07-05,Louisiana,1.17,0.94,1.35
2020-07-06,Louisiana,1.17,0.99,1.39
2020-07-07,Louisiana,1.17,0.97,1.38
2020-07-08,Louisiana,1.17,0.96,1.38
2020-07-09,Louisiana,1.18,0.96,1.39
2020-07-10,Louisiana,1.18,0.96,1.4
2020-03-02,North Dakota,1.56,1.31,1.76
2020-03-03,North Dakota,1.56,1.34,1.76
2020-03-04,North Dakota,1.55,1.33,1.74
2020-03-05,North Dakota,1.54,1.32,1.71
2020-03-06,North Dakota,1.53,1.32,1.69
2020-03-07,North Dakota,1.52,1.31,1.66
2020-03-08,North Dakota,1.51,1.32,1.66
2020-03-09,North Dakota,1.49,1.3,1.62
2020-03-10,North Dakota,1.47,1.29,1.6
2020-03-11,North Dakota,1.46,1.29,1.59
2020-03-12,North Dakota,1.44,1.29,1.57
2020-03-13,North Dakota,1.42,1.29,1.56
2020-03-14,North Dakota,1.4,1.27,1.53
2020-03-15,North Dakota,1.38,1.24,1.48
2020-03-16,North Dakota,1.35,1.23,1.46
2020-03-17,North Dakota,1.33,1.22,1.44
2020-03-18,North Dakota,1.31,1.19,1.41
2020-03-19,North Dakota,1.28,1.17,1.38
2020-03-20,North Dakota,1.26,1.16,1.36
2020-03-21,North Dakota,1.24,1.14,1.33
2020-03-22,North Dakota,1.22,1.12,1.32
2020-03-23,North Dakota,1.2,1.11,1.3
2020-03-24,North Dakota,1.18,1.08,1.26
2020-03-25,North Dakota,1.16,1.07,1.25
2020-03-26,North Dakota,1.15,1.04,1.23
2020-03-27,North Dakota,1.13,1.04,1.22
2020-03-28,North Dakota,1.11,1.01,1.19
2020-03-29,North Dakota,1.09,1.01,1.17
2020-03-30,North Dakota,1.08,1.0,1.17
2020-03-31,North Dakota,1.06,0.99,1.16
2020-04-01,North Dakota,1.04,0.96,1.12
2020-04-02,North Dakota,1.03,0.94,1.1
2020-04-03,North Dakota,1.01,0.92,1.08
2020-04-04,North Dakota,0.99,0.92,1.07
2020-04-05,North Dakota,0.97,0.9,1.05
2020-04-06,North Dakota,0.96,0.88,1.03
2020-04-07,North Dakota,0.94,0.87,1.02
2020-04-08,North Dakota,0.93,0.86,1.01
2020-04-09,North Dakota,0.92,0.84,0.99
2020-04-10,North Dakota,0.91,0.84,0.98
2020-04-11,North Dakota,0.91,0.84,0.99
2020-04-12,North Dakota,0.9,0.82,0.98
2020-04-13,North Dakota,0.9,0.83,0.97
2020-04-14,North Dakota,0.9,0.83,0.98
2020-04-15,North Dakota,0.91,0.82,0.97
2020-04-16,North Dakota,0.91,0.84,0.98
2020-04-17,North Dakota,0.92,0.85,0.98
2020-04-18,North Dakota,0.93,0.85,0.99
2020-04-19,North Dakota,0.94,0.86,1.0
2020-04-20,North Dakota,0.95,0.87,1.01
2020-04-21,North Dakota,0.96,0.88,1.02
2020-04-22,North Dakota,0.97,0.89,1.05
2020-04-23,North Dakota,0.98,0.89,1.04
2020-04-24,North Dakota,0.99,0.9,1.06
2020-04-25,North Dakota,0.99,0.92,1.08
2020-04-26,North Dakota,1.0,0.92,1.08
2020-04-27,North Dakota,1.01,0.93,1.09
2020-04-28,North Dakota,1.02,0.94,1.09
2020-04-29,North Dakota,1.02,0.95,1.1
2020-04-30,North Dakota,1.03,0.95,1.12
2020-05-01,North Dakota,1.02,0.94,1.1
2020-05-02,North Dakota,1.02,0.94,1.1
2020-05-03,North Dakota,1.02,0.94,1.1
2020-05-04,North Dakota,1.02,0.94,1.1
2020-05-05,North Dakota,1.02,0.95,1.1
2020-05-06,North Dakota,1.01,0.94,1.09
2020-05-07,North Dakota,1.0,0.92,1.08
2020-05-08,North Dakota,1.0,0.92,1.07
2020-05-09,North Dakota,0.99,0.93,1.08
2020-05-10,North Dakota,0.98,0.92,1.08
2020-05-11,North Dakota,0.98,0.9,1.05
2020-05-12,North Dakota,0.97,0.89,1.05
2020-05-13,North Dakota,0.97,0.89,1.05
2020-05-14,North Dakota,0.96,0.87,1.03
2020-05-15,North Dakota,0.96,0.87,1.03
2020-05-16,North Dakota,0.95,0.87,1.03
2020-05-17,North Dakota,0.95,0.87,1.02
2020-05-18,North Dakota,0.95,0.86,1.02
2020-05-19,North Dakota,0.95,0.87,1.02
2020-05-20,North Dakota,0.94,0.86,1.02
2020-05-21,North Dakota,0.95,0.87,1.03
2020-05-22,North Dakota,0.94,0.87,1.02
2020-05-23,North Dakota,0.94,0.86,1.01
2020-05-24,North Dakota,0.94,0.86,1.02
2020-05-25,North Dakota,0.94,0.87,1.03
2020-05-26,North Dakota,0.94,0.86,1.01
2020-05-27,North Dakota,0.94,0.86,1.02
2020-05-28,North Dakota,0.95,0.87,1.03
2020-05-29,North Dakota,0.95,0.86,1.02
2020-05-30,North Dakota,0.95,0.87,1.03
2020-05-31,North Dakota,0.96,0.88,1.03
2020-06-01,North Dakota,0.97,0.9,1.05
2020-06-02,North Dakota,0.97,0.9,1.05
2020-06-03,North Dakota,0.98,0.9,1.06
2020-06-04,North Dakota,0.99,0.91,1.07
2020-06-05,North Dakota,1.0,0.93,1.09
2020-06-06,North Dakota,1.02,0.94,1.09
2020-06-07,North Dakota,1.03,0.95,1.11
2020-06-08,North Dakota,1.04,0.95,1.13
2020-06-09,North Dakota,1.06,0.96,1.14
2020-06-10,North Dakota,1.07,0.97,1.16
2020-06-11,North Dakota,1.08,0.98,1.16
2020-06-12,North Dakota,1.09,0.98,1.17
2020-06-13,North Dakota,1.11,1.0,1.2
2020-06-14,North Dakota,1.12,1.0,1.2
2020-06-15,North Dakota,1.13,1.02,1.23
2020-06-16,North Dakota,1.14,1.01,1.23
2020-06-17,North Dakota,1.14,1.02,1.25
2020-06-18,North Dakota,1.15,1.03,1.26
2020-06-19,North Dakota,1.16,1.04,1.28
2020-06-20,North Dakota,1.16,1.02,1.26
2020-06-21,North Dakota,1.17,1.04,1.3
2020-06-22,North Dakota,1.17,1.01,1.29
2020-06-23,North Dakota,1.17,1.02,1.31
2020-06-24,North Dakota,1.17,1.0,1.31
2020-06-25,North Dakota,1.18,1.01,1.35
2020-06-26,North Dakota,1.18,0.98,1.33
2020-06-27,North Dakota,1.18,0.98,1.34
2020-06-28,North Dakota,1.17,0.98,1.36
2020-06-29,North Dakota,1.18,0.97,1.37
2020-06-30,North Dakota,1.17,0.94,1.34
2020-07-01,North Dakota,1.17,0.97,1.39
2020-07-02,North Dakota,1.17,0.97,1.41
2020-07-03,North Dakota,1.17,0.96,1.41
2020-07-04,North Dakota,1.17,0.96,1.41
2020-07-05,North Dakota,1.17,0.96,1.44
2020-07-06,North Dakota,1.18,0.93,1.41
2020-07-07,North Dakota,1.18,0.91,1.41
2020-07-08,North Dakota,1.18,0.92,1.43
2020-07-09,North Dakota,1.18,0.94,1.46
2020-07-10,North Dakota,1.18,0.91,1.44
2020-03-01,South Dakota,1.97,1.66,2.26
2020-03-02,South Dakota,1.97,1.68,2.25
2020-03-03,South Dakota,1.98,1.71,2.26
2020-03-04,South Dakota,1.98,1.74,2.24
2020-03-05,South Dakota,1.99,1.73,2.21
2020-03-06,South Dakota,2.0,1.74,2.22
2020-03-07,South Dakota,2.01,1.78,2.23
2020-03-08,South Dakota,2.02,1.77,2.22
